filename	label	sex	speaker	domain	fold
MSP-IMPROV-S08N-M06-P-FM02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF05	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF06	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-P-MF07	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-S-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-S-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-S-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-S-MF03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-S-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08N-M06-T-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-FM02	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-FM03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-FM04	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF02	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF05	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF06	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF07	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF08	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-S-MF09	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-F06-T-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-FM01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-FM03	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF03	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF05	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF06	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF07	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF08	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF09	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-S-MF10	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S08S-M06-T-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-P-MF01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-P-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-P-MF03	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-P-MF04	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-P-MF05	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-P-MF06	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-FM02	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-FM03	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-FM04	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-MF02	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-MF03	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-MF04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-MF05	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-S-MF06	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-F06-T-FM01	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF05	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF06	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF07	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-P-MF09	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-FM03	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF01	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF02	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF03	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF04	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF05	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF06	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF07	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF08	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-S-MF09	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09A-M06-T-MF01	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-P-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-FM02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-FM03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-FM04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-FM05	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF04	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF05	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF06	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF07	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF08	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF09	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF10	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF12	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF13	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF14	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-S-MF15	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-F06-T-FM01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-P-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-P-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-P-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-P-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-P-MF05	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-P-MF06	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-FM03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-FM04	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-FM05	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-FM06	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF05	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF06	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF07	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF08	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF09	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF10	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF11	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF12	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF13	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF14	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-S-MF15	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09H-M06-T-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-P-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-P-MF02	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-FM02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-FM03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-MF03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-MF04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-S-MF05	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-F06-T-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-P-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-P-MF02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-P-MF03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-S-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-S-FM03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-S-MF02	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-S-MF03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-S-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09N-M06-T-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-FM02	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-FM03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-FM04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-FM05	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-FM06	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-FM07	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF03	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF04	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF05	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF06	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-S-MF07	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-F06-T-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-P-FM01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-FM01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-FM02	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-FM03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-FM04	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-FM05	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-FM06	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF02	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF03	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF04	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF05	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF06	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF07	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-S-MF08	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S09S-M06-T-MF01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-F06-S-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10A-F06-S-FM02	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10A-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10A-F06-S-MF02	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10A-F06-S-MF03	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10A-F06-T-FM01	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-FM03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-MF02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-S-MF04	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10A-M06-T-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-P-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-S-FM01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-S-FM02	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-S-FM03	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-S-MF03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-S-MF04	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-F06-T-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-P-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-P-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-P-MF03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-FM02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-FM03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-FM04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-MF02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-S-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10H-M06-T-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-P-FM01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-P-FM02	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-P-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-S-FM03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-S-MF01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-S-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-S-MF03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-S-MF05	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-S-MF06	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-F06-T-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-P-FM01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-P-FM02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-P-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-FM02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-FM03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-FM04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-FM06	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-S-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10N-M06-T-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10S-F06-P-MF01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10S-F06-S-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10S-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10S-F06-S-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10S-F06-T-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S10S-M06-P-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10S-M06-S-FM01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10S-M06-S-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10S-M06-S-MF03	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S10S-M06-T-MF01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-P-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-P-FM02	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-P-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-P-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-FM02	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-FM03	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-FM04	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-MF02	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-MF03	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-S-MF04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-F06-T-FM01	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-P-FM01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-P-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-P-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-FM03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-FM04	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-FM05	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-MF01	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-MF02	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-S-MF03	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11A-M06-T-MF01	A	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-P-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-P-MF01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-P-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-FM01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-FM02	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF01	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF02	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF05	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF06	A	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF08	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF09	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-S-MF10	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-F06-T-FM01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-P-FM01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-P-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-P-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-P-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-P-MF04	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-FM01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-FM02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-FM03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-FM04	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF02	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF03	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF04	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF05	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF06	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF07	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF08	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF09	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF10	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF11	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF12	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-S-MF13	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11H-M06-T-MF01	H	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-P-FM01	H	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-S-FM01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-S-FM03	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-S-FM04	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-S-MF01	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-S-MF02	N	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-F06-T-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-FM01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-FM02	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-FM03	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-FM04	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-FM05	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-MF01	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-S-MF02	N	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11N-M06-T-MF01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-FM02	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-FM03	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-FM04	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-MF01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-MF02	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-MF03	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-S-MF04	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-F06-T-FM01	S	F	06F	MSP-IMPROV	6
MSP-IMPROV-S11S-M06-S-FM01	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11S-M06-S-FM02	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11S-M06-S-FM03	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11S-M06-S-FM04	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11S-M06-S-FM05	S	M	06M	MSP-IMPROV	6
MSP-IMPROV-S11S-M06-S-MF01	S	M	06M	MSP-IMPROV	6
